annotator,source_file,row_num,card_id,source_card_id,prm,benchmark,problem_id,assignment,preference_raw,preference_norm,deblind_label,notes
2,annotation_sheet_returned_1.xlsx,116,3b20eced41e1,gsm8k_internlm2_7b_reward_002,internlm2_7b_reward,gsm8k,gsm8k_348,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,117,90b78afe3377,math500_internlm2_7b_reward_077,internlm2_7b_reward,math500,math500_134,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,118,3cadef3ee492,math500_skywork_prm_028,skywork_prm,math500,math500_275,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,119,6b2c5ad11b3e,gsm8k_skywork_prm_002,skywork_prm,gsm8k,gsm8k_372,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,120,bc11fae4e2ba,gsm8k_internlm2_7b_reward_076,internlm2_7b_reward,gsm8k,gsm8k_456,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,121,7c8075a57a50,math500_skywork_prm_020,skywork_prm,math500,math500_358,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,122,14db67a05b01,gsm8k_skywork_prm_038,skywork_prm,gsm8k,gsm8k_382,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,123,69a66decafad,math500_internlm2_7b_reward_096,internlm2_7b_reward,math500,math500_272,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,124,0a4b06c33d43,math500_internlm2_7b_reward_064,internlm2_7b_reward,math500,math500_234,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,125,455df6aa2fcd,math500_skywork_prm_018,skywork_prm,math500,math500_283,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,126,204013c12887,math500_skywork_prm_058,skywork_prm,math500,math500_455,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,127,c565dbc8212d,gsm8k_skywork_prm_083,skywork_prm,gsm8k,gsm8k_193,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,128,6507c25a99bc,gsm8k_internlm2_7b_reward_064,internlm2_7b_reward,gsm8k,gsm8k_489,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,129,3a84d3790ef5,math500_internlm2_7b_reward_097,internlm2_7b_reward,math500,math500_151,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,130,aa0b43485e27,gsm8k_skywork_prm_028,skywork_prm,gsm8k,gsm8k_349,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,131,3003f4a02fe7,gsm8k_skywork_prm_074,skywork_prm,gsm8k,gsm8k_151,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,132,23131037bb61,gsm8k_internlm2_7b_reward_039,internlm2_7b_reward,gsm8k,gsm8k_250,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,133,30967a05e57f,math500_internlm2_7b_reward_069,internlm2_7b_reward,math500,math500_366,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,134,a0d102eae822,gsm8k_internlm2_7b_reward_087,internlm2_7b_reward,gsm8k,gsm8k_218,"product->A,gm->B",B,B,gm,
2,annotation_sheet_returned_1.xlsx,135,99614891475b,gsm8k_internlm2_7b_reward_058,internlm2_7b_reward,gsm8k,gsm8k_086,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,136,4e2d389c9954,math500_internlm2_7b_reward_047,internlm2_7b_reward,math500,math500_221,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,137,aa512e72df41,gsm8k_skywork_prm_054,skywork_prm,gsm8k,gsm8k_393,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,138,5fa099c70d62,gsm8k_internlm2_7b_reward_056,internlm2_7b_reward,gsm8k,gsm8k_031,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,139,c44b89827ed6,gsm8k_internlm2_7b_reward_077,internlm2_7b_reward,gsm8k,gsm8k_366,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,140,d97571a24bbb,math500_internlm2_7b_reward_013,internlm2_7b_reward,math500,math500_055,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,141,c050737d135b,math500_skywork_prm_039,skywork_prm,math500,math500_151,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,142,edc0e56e470b,math500_skywork_prm_061,skywork_prm,math500,math500_044,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,143,c28fe081cd0a,gsm8k_skywork_prm_011,skywork_prm,gsm8k,gsm8k_152,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,144,8309adbc1418,math500_internlm2_7b_reward_062,internlm2_7b_reward,math500,math500_140,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,145,39283cbc4b2b,math500_skywork_prm_015,skywork_prm,math500,math500_024,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,146,c71cfd5554ab,math500_internlm2_7b_reward_006,internlm2_7b_reward,math500,math500_038,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,147,ae3b9a57ba9e,math500_skywork_prm_063,skywork_prm,math500,math500_301,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,148,82115501d48b,gsm8k_skywork_prm_099,skywork_prm,gsm8k,gsm8k_318,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,149,25be542327ca,math500_skywork_prm_026,skywork_prm,math500,math500_370,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,150,853a65dd7f88,gsm8k_internlm2_7b_reward_082,internlm2_7b_reward,gsm8k,gsm8k_474,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,151,de8bb5c383ad,math500_skywork_prm_054,skywork_prm,math500,math500_363,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,152,27af93a341ef,math500_skywork_prm_066,skywork_prm,math500,math500_121,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,153,d3516a6d174f,gsm8k_skywork_prm_048,skywork_prm,gsm8k,gsm8k_025,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,154,e4542cf5c9cc,gsm8k_skywork_prm_086,skywork_prm,gsm8k,gsm8k_170,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,155,68b1141fe483,gsm8k_internlm2_7b_reward_061,internlm2_7b_reward,gsm8k,gsm8k_107,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,156,0cd074a1469f,gsm8k_skywork_prm_016,skywork_prm,gsm8k,gsm8k_459,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,157,9dbcef439812,math500_internlm2_7b_reward_085,internlm2_7b_reward,math500,math500_288,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,158,c2d4706fab0f,gsm8k_skywork_prm_070,skywork_prm,gsm8k,gsm8k_172,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,159,a5fbc3bb93ff,math500_internlm2_7b_reward_003,internlm2_7b_reward,math500,math500_238,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,160,5fb8ba77941e,math500_skywork_prm_051,skywork_prm,math500,math500_243,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,161,743420f54d1b,math500_internlm2_7b_reward_031,internlm2_7b_reward,math500,math500_468,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,162,c5e62e62b3f1,math500_internlm2_7b_reward_037,internlm2_7b_reward,math500,math500_208,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,163,e466a3646393,gsm8k_skywork_prm_080,skywork_prm,gsm8k,gsm8k_316,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,164,727b90783681,gsm8k_internlm2_7b_reward_017,internlm2_7b_reward,gsm8k,gsm8k_354,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,165,338f7581c177,math500_skywork_prm_022,skywork_prm,math500,math500_310,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,166,c657431ed4ec,math500_internlm2_7b_reward_050,internlm2_7b_reward,math500,math500_112,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,167,59526b0df869,gsm8k_internlm2_7b_reward_054,internlm2_7b_reward,gsm8k,gsm8k_100,"product->A,gm->B",B,B,gm,
2,annotation_sheet_returned_1.xlsx,168,60d788ee8795,gsm8k_skywork_prm_061,skywork_prm,gsm8k,gsm8k_458,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,169,ccb3ac97a880,gsm8k_skywork_prm_008,skywork_prm,gsm8k,gsm8k_198,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,170,7d90908845c4,math500_skywork_prm_064,skywork_prm,math500,math500_026,"gm->A,product->B",A,A,gm,
2,annotation_sheet_returned_1.xlsx,171,4e49c019b9ec,gsm8k_skywork_prm_056,skywork_prm,gsm8k,gsm8k_022,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,172,ce65c6a9c923,gsm8k_internlm2_7b_reward_031,internlm2_7b_reward,gsm8k,gsm8k_421,"gm->A,product->B",A,A,gm,
2,annotation_sheet_returned_1.xlsx,173,831ca0d3e405,gsm8k_internlm2_7b_reward_040,internlm2_7b_reward,gsm8k,gsm8k_116,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,174,a55e59e0aab3,math500_skywork_prm_065,skywork_prm,math500,math500_215,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,175,1629ea4fd800,math500_internlm2_7b_reward_060,internlm2_7b_reward,math500,math500_448,"product->A,gm->B",B,B,gm,
2,annotation_sheet_returned_1.xlsx,176,2b480f890201,gsm8k_skywork_prm_096,skywork_prm,gsm8k,gsm8k_128,"gm->A,product->B",A,A,gm,
2,annotation_sheet_returned_1.xlsx,177,65ec0bce0d20,gsm8k_skywork_prm_034,skywork_prm,gsm8k,gsm8k_280,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,178,aeb9ec0ad787,math500_internlm2_7b_reward_040,internlm2_7b_reward,math500,math500_317,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,179,cc5726e0fe8c,gsm8k_skywork_prm_065,skywork_prm,gsm8k,gsm8k_385,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,180,e92541a9b790,math500_internlm2_7b_reward_079,internlm2_7b_reward,math500,math500_397,"product->A,gm->B",B,B,gm,
2,annotation_sheet_returned_1.xlsx,181,c6dcda8ecc42,math500_skywork_prm_062,skywork_prm,math500,math500_093,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,182,f25badf92003,math500_skywork_prm_029,skywork_prm,math500,math500_142,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,183,6f5648236980,gsm8k_skywork_prm_073,skywork_prm,gsm8k,gsm8k_278,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,184,d8d9eebe9620,gsm8k_skywork_prm_039,skywork_prm,gsm8k,gsm8k_336,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,185,0267933b147e,gsm8k_skywork_prm_053,skywork_prm,gsm8k,gsm8k_069,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,186,2dabf74745e2,math500_internlm2_7b_reward_027,internlm2_7b_reward,math500,math500_131,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,187,0dc468dbb6aa,gsm8k_internlm2_7b_reward_043,internlm2_7b_reward,gsm8k,gsm8k_422,"product->A,gm->B",B,B,gm,
2,annotation_sheet_returned_1.xlsx,188,fe8f9a56274b,math500_skywork_prm_042,skywork_prm,math500,math500_141,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,189,5814f6a2aed3,math500_skywork_prm_045,skywork_prm,math500,math500_086,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,190,5cec2acb1f36,gsm8k_internlm2_7b_reward_004,internlm2_7b_reward,gsm8k,gsm8k_118,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,191,298ea2e546a1,gsm8k_skywork_prm_021,skywork_prm,gsm8k,gsm8k_388,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,192,59d1a320db62,math500_skywork_prm_043,skywork_prm,math500,math500_434,"product->A,gm->B",B,B,gm,
2,annotation_sheet_returned_1.xlsx,193,42de4ca83a1f,gsm8k_internlm2_7b_reward_052,internlm2_7b_reward,gsm8k,gsm8k_097,"product->A,gm->B",B,B,gm,
2,annotation_sheet_returned_1.xlsx,194,82ae2111f96f,math500_internlm2_7b_reward_057,internlm2_7b_reward,math500,math500_346,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,195,981c01eaf0dc,gsm8k_internlm2_7b_reward_075,internlm2_7b_reward,gsm8k,gsm8k_064,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,196,8c43ec4d9c76,gsm8k_skywork_prm_062,skywork_prm,gsm8k,gsm8k_181,"gm->A,product->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,197,195c8404266f,math500_internlm2_7b_reward_023,internlm2_7b_reward,math500,math500_243,"product->A,gm->B",B,B,gm,
2,annotation_sheet_returned_1.xlsx,198,2d3b58de0989,math500_skywork_prm_008,skywork_prm,math500,math500_404,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,199,f550223045e2,math500_internlm2_7b_reward_075,internlm2_7b_reward,math500,math500_087,"product->A,gm->B",No preference,No preference,no_preference,
2,annotation_sheet_returned_1.xlsx,200,3771b630c0f4,math500_skywork_prm_072,skywork_prm,math500,math500_005,"gm->A,product->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,1,c28fe081cd0a,gsm8k_skywork_prm_011,skywork_prm,gsm8k,gsm8k_152,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,2,ea9e7e5f9ca5,gsm8k_skywork_prm_066,skywork_prm,gsm8k,gsm8k_219,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,3,08ebc5bec50d,math500_skywork_prm_067,skywork_prm,math500,math500_368,"product->A,gm->B",A,A,product,
3,annotation_sheet_returned_2.xlsx,4,16fff55a12e8,gsm8k_skywork_prm_094,skywork_prm,gsm8k,gsm8k_254,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,5,74c913ef4dd4,gsm8k_internlm2_7b_reward_013,internlm2_7b_reward,gsm8k,gsm8k_150,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,6,3ee0887027e6,math500_internlm2_7b_reward_090,internlm2_7b_reward,math500,math500_207,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,7,c8a3c0be29bf,gsm8k_internlm2_7b_reward_035,internlm2_7b_reward,gsm8k,gsm8k_264,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,8,aa0b43485e27,gsm8k_skywork_prm_028,skywork_prm,gsm8k,gsm8k_349,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,9,2d4a6b05e613,gsm8k_internlm2_7b_reward_055,internlm2_7b_reward,gsm8k,gsm8k_271,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,10,ce65c6a9c923,gsm8k_internlm2_7b_reward_031,internlm2_7b_reward,gsm8k,gsm8k_421,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,11,55856d7b21a3,gsm8k_skywork_prm_052,skywork_prm,gsm8k,gsm8k_381,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,12,2a824851dcf1,math500_skywork_prm_025,skywork_prm,math500,math500_280,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,13,d8d9eebe9620,gsm8k_skywork_prm_039,skywork_prm,gsm8k,gsm8k_336,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,14,25364fa9fb91,math500_internlm2_7b_reward_024,internlm2_7b_reward,math500,math500_237,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,15,59526b0df869,gsm8k_internlm2_7b_reward_054,internlm2_7b_reward,gsm8k,gsm8k_100,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,16,831ca0d3e405,gsm8k_internlm2_7b_reward_040,internlm2_7b_reward,gsm8k,gsm8k_116,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,17,59d1a320db62,math500_skywork_prm_043,skywork_prm,math500,math500_434,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,18,87377a38dbc2,math500_internlm2_7b_reward_020,internlm2_7b_reward,math500,math500_241,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,19,dc81af2746e2,math500_internlm2_7b_reward_094,internlm2_7b_reward,math500,math500_395,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,20,4d8f71196b4d,math500_internlm2_7b_reward_053,internlm2_7b_reward,math500,math500_334,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,21,932dedf9ebb8,math500_skywork_prm_050,skywork_prm,math500,math500_234,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,22,eb2829a3e225,math500_skywork_prm_001,skywork_prm,math500,math500_304,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,23,aa512e72df41,gsm8k_skywork_prm_054,skywork_prm,gsm8k,gsm8k_393,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,24,0cd074a1469f,gsm8k_skywork_prm_016,skywork_prm,gsm8k,gsm8k_459,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,25,c099765b56a2,math500_internlm2_7b_reward_032,internlm2_7b_reward,math500,math500_056,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,26,51fafe0c35b0,math500_internlm2_7b_reward_041,internlm2_7b_reward,math500,math500_471,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,27,68b1141fe483,gsm8k_internlm2_7b_reward_061,internlm2_7b_reward,gsm8k,gsm8k_107,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,28,af509ace1dbc,math500_skywork_prm_012,skywork_prm,math500,math500_396,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,29,2c4a69a71dd4,gsm8k_skywork_prm_009,skywork_prm,gsm8k,gsm8k_397,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,30,435e932aef3c,gsm8k_internlm2_7b_reward_060,internlm2_7b_reward,gsm8k,gsm8k_424,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,31,23131037bb61,gsm8k_internlm2_7b_reward_039,internlm2_7b_reward,gsm8k,gsm8k_250,"gm->A,product->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,32,0e2966a96f8f,math500_skywork_prm_070,skywork_prm,math500,math500_379,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,33,20da3912882e,gsm8k_skywork_prm_079,skywork_prm,gsm8k,gsm8k_204,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,34,727b90783681,gsm8k_internlm2_7b_reward_017,internlm2_7b_reward,gsm8k,gsm8k_354,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,35,3003f4a02fe7,gsm8k_skywork_prm_074,skywork_prm,gsm8k,gsm8k_151,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,36,7c8075a57a50,math500_skywork_prm_020,skywork_prm,math500,math500_358,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,37,acf66429f6bc,math500_internlm2_7b_reward_028,internlm2_7b_reward,math500,math500_336,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,38,25c211f41e97,math500_internlm2_7b_reward_091,internlm2_7b_reward,math500,math500_005,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,39,6891337dc624,math500_internlm2_7b_reward_025,internlm2_7b_reward,math500,math500_335,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,40,a78bc1193253,gsm8k_internlm2_7b_reward_020,internlm2_7b_reward,gsm8k,gsm8k_121,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,41,0430ab6d1ede,gsm8k_internlm2_7b_reward_069,internlm2_7b_reward,gsm8k,gsm8k_372,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,42,c5e62e62b3f1,math500_internlm2_7b_reward_037,internlm2_7b_reward,math500,math500_208,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,43,d3516a6d174f,gsm8k_skywork_prm_048,skywork_prm,gsm8k,gsm8k_025,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,44,1629ea4fd800,math500_internlm2_7b_reward_060,internlm2_7b_reward,math500,math500_448,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,45,cc5726e0fe8c,gsm8k_skywork_prm_065,skywork_prm,gsm8k,gsm8k_385,"gm->A,product->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,46,c71cfd5554ab,math500_internlm2_7b_reward_006,internlm2_7b_reward,math500,math500_038,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,47,6e021733e720,math500_skywork_prm_023,skywork_prm,math500,math500_299,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,48,e1bac3dd0af8,math500_skywork_prm_030,skywork_prm,math500,math500_237,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,49,a055f8dc31ca,math500_internlm2_7b_reward_012,internlm2_7b_reward,math500,math500_059,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,50,a0d102eae822,gsm8k_internlm2_7b_reward_087,internlm2_7b_reward,gsm8k,gsm8k_218,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,51,6f5648236980,gsm8k_skywork_prm_073,skywork_prm,gsm8k,gsm8k_278,"gm->A,product->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,52,ccb3ac97a880,gsm8k_skywork_prm_008,skywork_prm,gsm8k,gsm8k_198,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,53,5cec2acb1f36,gsm8k_internlm2_7b_reward_004,internlm2_7b_reward,gsm8k,gsm8k_118,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,54,981c01eaf0dc,gsm8k_internlm2_7b_reward_075,internlm2_7b_reward,gsm8k,gsm8k_064,"product->A,gm->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,55,40d49b8991f2,gsm8k_internlm2_7b_reward_093,internlm2_7b_reward,gsm8k,gsm8k_219,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,56,40d8271a20ad,gsm8k_skywork_prm_044,skywork_prm,gsm8k,gsm8k_029,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,57,3b20eced41e1,gsm8k_internlm2_7b_reward_002,internlm2_7b_reward,gsm8k,gsm8k_348,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,58,5fb8ba77941e,math500_skywork_prm_051,skywork_prm,math500,math500_243,"gm->A,product->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,59,338f7581c177,math500_skywork_prm_022,skywork_prm,math500,math500_310,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,60,6c44d8f70e87,math500_internlm2_7b_reward_083,internlm2_7b_reward,math500,math500_231,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,61,74cd700a351f,gsm8k_internlm2_7b_reward_053,internlm2_7b_reward,gsm8k,gsm8k_483,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,62,3fd67f264930,gsm8k_skywork_prm_013,skywork_prm,gsm8k,gsm8k_046,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,63,eef98f801fff,gsm8k_internlm2_7b_reward_005,internlm2_7b_reward,gsm8k,gsm8k_024,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,64,f550223045e2,math500_internlm2_7b_reward_075,internlm2_7b_reward,math500,math500_087,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,65,2d3b58de0989,math500_skywork_prm_008,skywork_prm,math500,math500_404,"gm->A,product->B",No preference,No preference,no_preference,
3,annotation_sheet_returned_2.xlsx,66,4e49c019b9ec,gsm8k_skywork_prm_056,skywork_prm,gsm8k,gsm8k_022,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,67,c657431ed4ec,math500_internlm2_7b_reward_050,internlm2_7b_reward,math500,math500_112,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,68,e802289004fb,gsm8k_internlm2_7b_reward_048,internlm2_7b_reward,gsm8k,gsm8k_351,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,69,44cff86c1fd5,math500_internlm2_7b_reward_002,internlm2_7b_reward,math500,math500_199,"gm->A,product->B",A,A,gm,
3,annotation_sheet_returned_2.xlsx,70,f5aa9f1feeb7,gsm8k_internlm2_7b_reward_023,internlm2_7b_reward,gsm8k,gsm8k_165,"product->A,gm->B",A,A,product,
3,annotation_sheet_returned_2.xlsx,71,0235b7e55b04,gsm8k_internlm2_7b_reward_047,internlm2_7b_reward,gsm8k,gsm8k_046,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,72,a70ec4e683d8,gsm8k_skywork_prm_090,skywork_prm,gsm8k,gsm8k_013,"product->A,gm->B",B,B,gm,
3,annotation_sheet_returned_2.xlsx,73,5de526b5eea0,math500_skywork_prm_057,skywork_prm,math500,math500_112,"product->A,gm->B",B,B,gm,
